MotionIndex	FaceID1	EffectSkin1	Actor1	FaceID2	EffectSkin2	Actor2	FaceID3	EffectSkin3	Actor3	FaceID4	EffectSkin4	Actor4
2049	628	41161	2	628	41175	3	628	0	0	628	0	0
2050	627	41161	2	627	41175	3	627	0	0	627	0	0
2051	628	41161	2	628	41175	3	628	0	0	628	0	0
2052	627	41161	2	627	0	0	627	0	0	627	0	0
2053	628	41161	2	628	0	0	628	0	0	628	0	0
2054	627	41161	2	627	0	0	627	0	0	627	0	0
2055	628	41161	2	628	0	0	628	0	0	628	0	0
2056	627	41162	2	628	41162	2	627	0	0	628	0	0
2057	627	41162	2	628	41162	2	627	0	0	628	0	0
2058	627	41162	2	628	41162	2	627	0	0	628	0	0
2059	627	41161	2	627	0	0	627	0	0	627	0	0
2060	628	41161	2	628	0	0	628	0	0	628	0	0
2061	627	41162	2	627	0	0	627	0	0	627	0	0
2062	628	41162	2	628	0	0	628	0	0	628	0	0
2063	627	41163	1	628	41163	1	627	0	0	628	0	0
2064	627	41164	1	628	41164	1	627	0	0	628	0	0
2065	627	41161	2	628	41161	2	627	0	0	628	0	0
2066	627	41163	1	628	41163	1	627	0	0	628	0	0
2068	629	41165	2	629	0	0	629	0	0	629	0	0
2069	630	41165	2	630	0	0	630	0	0	630	0	0
2070	629	41165	2	629	0	0	629	0	0	629	0	0
2071	630	41165	2	630	0	0	630	0	0	630	0	0
2072	629	41165	2	629	41176	3	629	0	0	629	0	0
2073	630	41165	2	630	41176	3	630	0	0	630	0	0
2074	629	41165	2	629	41176	3	629	0	0	629	0	0
2075	630	41165	2	630	41176	3	630	0	0	630	0	0
2076	629	41165	2	629	0	0	629	0	0	629	0	0
2077	630	41165	2	630	0	0	630	0	0	630	0	0
2078	629	41165	2	629	0	0	629	0	0	629	0	0
2079	630	41165	2	630	0	0	630	0	0	630	0	0
2080	629	41166	2	630	41166	2	629	0	0	630	0	0
2081	629	41166	2	630	41166	2	629	0	0	630	0	0
2082	629	41166	2	630	41166	2	629	0	0	630	0	0
2083	629	41165	2	629	0	0	629	0	0	629	0	0
2084	630	41165	2	630	0	0	630	0	0	630	0	0
2085	629	41166	2	629	0	0	629	0	0	629	0	0
2086	630	41166	2	630	0	0	630	0	0	630	0	0
2087	629	41167	1	630	41167	1	629	0	0	630	0	0
2088	629	41168	1	630	41168	1	629	0	0	630	0	0
2089	629	41165	2	630	41165	2	629	0	0	630	0	0
2090	629	41165	2	630	41165	2	629	0	0	630	0	0
2092	631	41161	2	631	0	0	631	0	0	631	0	0
2093	632	41161	2	632	0	0	632	0	0	632	0	0
2094	631	41161	2	631	0	0	631	0	0	631	0	0
2095	632	41161	2	632	0	0	632	0	0	632	0	0
2096	631	41161	2	631	41175	2	631	0	0	631	0	0
2097	632	41161	2	632	41175	2	632	0	0	632	0	0
2098	631	41161	2	631	41175	2	631	0	0	631	0	0
2099	632	41161	2	632	41175	2	632	0	0	632	0	0
2100	631	41161	2	631	0	0	631	0	0	631	0	0
2101	632	41161	2	632	0	0	632	0	0	632	0	0
2102	631	41161	2	631	0	0	631	0	0	631	0	0
2103	632	41161	2	632	0	0	632	0	0	632	0	0
2104	631	41162	2	632	41162	2	631	0	0	632	0	0
2105	631	41162	2	632	41162	2	631	0	0	632	0	0
2106	631	41162	2	632	41162	2	631	0	0	632	0	0
2107	631	41161	2	631	0	0	631	0	0	631	0	0
2108	632	41161	2	632	0	0	632	0	0	632	0	0
2109	631	41162	2	631	0	0	631	0	0	631	0	0
2110	632	41162	2	632	0	0	632	0	0	632	0	0
2111	631	41163	1	632	41163	1	631	0	0	632	0	0
2112	631	41164	1	632	41164	1	631	0	0	632	0	0
2113	631	41161	2	632	41161	2	631	0	0	632	0	0
2114	631	41163	1	632	41163	1	631	0	0	632	0	0
2116	633	41165	2	633	0	0	633	0	0	633	0	0
2117	634	41165	2	634	0	0	634	0	0	634	0	0
2118	633	41165	2	633	0	0	633	0	0	633	0	0
2119	634	41165	2	634	0	0	634	0	0	634	0	0
2120	633	41165	2	633	41176	3	633	0	0	633	0	0
2121	634	41165	2	634	41176	3	634	0	0	634	0	0
2122	633	41165	2	633	41176	3	633	0	0	633	0	0
2123	634	41165	2	634	41176	3	634	0	0	634	0	0
2124	633	41165	2	633	0	0	633	0	0	633	0	0
2125	634	41165	2	634	0	0	634	0	0	634	0	0
2126	633	41165	2	633	0	0	633	0	0	633	0	0
2127	634	41165	2	634	0	0	634	0	0	634	0	0
2128	633	41166	2	634	41166	2	633	0	0	634	0	0
2129	633	41166	2	634	41166	2	633	0	0	634	0	0
2130	633	41166	2	634	41166	2	633	0	0	634	0	0
2131	633	41165	2	633	0	0	633	0	0	633	0	0
2132	634	41165	2	634	0	0	634	0	0	634	0	0
2133	633	41166	2	633	0	0	633	0	0	633	0	0
2134	634	41166	2	634	0	0	634	0	0	634	0	0
2135	633	41167	1	634	41167	1	633	0	0	634	0	0
2136	633	41168	1	634	41168	1	633	0	0	634	0	0
2137	633	41165	2	634	41165	2	633	0	0	634	0	0
2138	633	41167	1	634	41167	1	633	0	0	634	0	0
2139	806	41178	2	806	0	0	806	0	0	806	0	0
2140	806	41177	2	806	0	0	806	0	0	806	0	0
2141	806	41177	2	806	0	0	806	0	0	806	0	0
2142	806	41177	2	806	0	0	806	0	0	806	0	0
2143	806	41178	2	806	0	0	806	0	0	806	0	0
2144	806	41178	2	806	0	0	806	0	0	806	0	0
2145	806	41177	2	806	0	0	806	0	0	806	0	0
2146	806	41177	2	806	0	0	806	0	0	806	0	0
2147	806	41177	2	806	0	0	806	0	0	806	0	0
2148	806	41177	2	806	0	0	806	0	0	806	0	0
2149	806	41177	2	806	0	0	806	0	0	806	0	0
2150	806	41177	2	806	0	0	806	0	0	806	0	0
2151	806	41177	2	806	0	0	806	0	0	806	0	0
2152	806	41178	2	806	0	0	806	0	0	806	0	0
2153	806	41179	1	806	41179	1	806	0	0	806	0	0
2154	806	41177	2	806	0	0	806	0	0	806	0	0
2155	806	41180	1	806	41180	1	806	0	0	806	0	0
2156	806	41178	2	806	0	0	806	0	0	806	0	0
2174	3002	41182	2	3003	41182	2	3002	0	0	3003	0	0
2175	3002	41182	2	3003	41182	2	3002	0	0	3003	0	0
2176	3002	41182	2	3003	41182	2	3002	0	0	3003	0	0
2177	3002	41182	2	3003	41182	2	3002	0	0	3003	0	0
2178	3002	41184	1	3003	41184	1	3002	0	0	3003	0	0
2180	3002	41182	2	3003	41182	2	3002	0	0	3003	0	0
2181	3002	41182	2	3003	41182	2	3002	0	0	3003	0	0
2182	3002	41183	2	3003	41183	2	3002	0	0	3003	0	0
2183	3002	41184	1	3003	41184	1	3002	0	0	3003	0	0
2184	3002	41182	2	3003	41182	2	3002	0	0	3003	0	0
2185	3002	41185	1	3003	41185	1	3002	0	0	3003	0	0
2186	3002	41182	2	3003	41182	2	3002	0	0	3003	0	0
2187	3002	41183	2	3003	41183	2	3002	0	0	3003	0	0
2188	3002	41183	2	3003	41183	2	3002	0	0	3003	0	0
2189	3002	41183	2	3003	41183	2	3002	0	0	3003	0	0
2190	808	41191	1	808	41191	1	808	0	0	808	0	0
2191	808	41190	2	808	0	0	808	0	0	808	0	0
2192	808	41189	2	808	0	0	808	0	0	808	0	0
2193	808	41189	2	808	0	0	808	0	0	808	0	0
2195	808	41190	2	808	0	0	808	0	0	808	0	0
2197	808	41189	2	808	0	0	808	0	0	808	0	0
2198	808	41189	2	808	0	0	808	0	0	808	0	0
2199	808	41189	2	808	0	0	808	0	0	808	0	0
2200	808	41189	2	808	0	0	808	0	0	808	0	0
2201	808	41189	2	808	0	0	808	0	0	808	0	0
2202	808	41189	2	808	0	0	808	0	0	808	0	0
2203	808	41190	2	808	0	0	808	0	0	808	0	0
2204	808	41190	2	808	0	0	808	0	0	808	0	0
2205	808	41189	2	808	0	0	808	0	0	808	0	0
2206	808	41192	1	808	41192	1	808	0	0	808	0	0
2207	808	41189	2	808	0	0	808	0	0	808	0	0
2208	635	41194	2	636	41194	2	636	0	0	636	0	0
2209	635	41194	2	636	41194	2	636	0	0	636	0	0
2210	635	41194	2	636	41194	3	636	0	0	636	0	0
2211	635	41194	2	636	41194	3	636	0	0	636	0	0
2212	635	41194	2	636	41194	3	636	0	0	636	0	0
2213	635	41194	2	636	41194	3	636	0	0	636	0	0
2214	635	41195	2	636	41195	3	636	0	0	636	0	0
2215	635	41195	2	636	41195	3	636	0	0	636	0	0
2216	635	41195	2	636	41195	2	636	0	0	636	0	0
2217	635	41194	2	636	41194	2	636	0	0	636	0	0
2218	635	41195	2	636	41195	2	636	0	0	636	0	0
2219	635	41196	1	636	41196	1	636	0	0	636	0	0
2220	635	41197	1	636	41197	1	636	0	0	636	0	0
2221	635	41197	1	636	41197	1	636	0	0	636	0	0
2222	635	41194	2	636	41194	2	636	0	0	636	0	0
2223	635	41194	2	636	41194	2	636	0	0	636	0	0
2224	635	41194	2	636	41194	2	636	0	0	636	0	0
2225	635	0	2	636	0	2	636	0	0	636	0	0
2226	637	41207	2	638	41207	2	637	0	0	638	0	0
2227	637	41207	2	638	41207	2	637	0	0	638	0	0
2228	637	41207	2	638	41207	3	637	0	0	638	0	0
2229	637	41207	2	638	41207	3	637	0	0	638	0	0
2230	637	41207	2	638	41207	3	637	0	0	638	0	0
2231	637	41207	2	638	41207	3	637	0	0	638	0	0
2232	637	41208	2	638	41208	3	637	0	0	638	0	0
2233	637	41208	2	638	41208	3	637	0	0	638	0	0
2234	637	41208	2	638	41208	2	637	0	0	638	0	0
2235	637	41207	2	638	41207	2	637	0	0	638	0	0
2236	637	41208	2	638	41208	2	637	0	0	638	0	0
2237	637	41209	1	638	41209	1	637	0	0	638	0	0
2238	637	41210	1	638	41210	1	637	0	0	638	0	0
2239	637	41210	1	638	41210	1	637	0	0	638	0	0
2240	637	41207	2	638	41207	2	637	0	0	638	0	0
2241	637	41207	2	638	41207	2	637	0	0	638	0	0
2242	637	41207	2	638	41207	2	637	0	0	638	0	0
2243	637	0	2	638	0	2	637	0	0	638	0	0
2244	639	41201	2	640	41201	2	640	0	0	640	0	0
2245	639	41201	2	640	41201	2	640	0	0	640	0	0
2246	639	41201	2	640	41201	3	640	0	0	640	0	0
2247	639	41201	2	640	41201	3	640	0	0	640	0	0
2248	639	41201	2	640	41201	3	640	0	0	640	0	0
2249	639	41201	2	640	41201	3	640	0	0	640	0	0
2250	639	41202	2	640	41202	3	640	0	0	640	0	0
2251	639	41202	2	640	41202	3	640	0	0	640	0	0
2252	639	41202	2	640	41202	2	640	0	0	640	0	0
2253	639	41201	2	640	41201	2	640	0	0	640	0	0
2254	639	41202	2	640	41202	2	640	0	0	640	0	0
2255	639	41203	1	640	41203	1	640	0	0	640	0	0
2256	639	41204	1	640	41204	1	640	0	0	640	0	0
2257	639	41204	1	640	41204	1	640	0	0	640	0	0
2258	639	41201	2	640	41201	2	640	0	0	640	0	0
2259	639	41201	2	640	41201	2	640	0	0	640	0	0
2260	639	41201	2	640	41201	2	640	0	0	640	0	0
2261	639	0	2	640	0	2	640	0	0	640	0	0
2262	641	41214	2	642	41214	2	641	0	0	642	0	0
2263	641	41214	2	642	41214	2	641	0	0	642	0	0
2264	641	41214	2	642	41214	3	641	0	0	642	0	0
2265	641	41214	2	642	41214	3	641	0	0	642	0	0
2266	641	41214	2	642	41214	3	641	0	0	642	0	0
2267	641	41214	2	642	41214	3	641	0	0	642	0	0
2268	641	41215	2	642	41215	3	641	0	0	642	0	0
2269	641	41215	2	642	41215	3	641	0	0	642	0	0
2270	641	41215	2	642	41215	2	641	0	0	642	0	0
2271	641	41214	2	642	41214	2	641	0	0	642	0	0
2272	641	41215	2	642	41215	2	641	0	0	642	0	0
2273	641	41216	1	642	41216	1	641	0	0	642	0	0
2274	641	41217	1	642	41217	1	641	0	0	642	0	0
2275	641	41217	1	642	41217	1	641	0	0	642	0	0
2276	641	41214	2	642	41214	2	641	0	0	642	0	0
2277	641	41214	2	642	41214	2	641	0	0	642	0	0
2278	641	41214	2	642	41214	2	641	0	0	642	0	0
2279	641	0	2	642	0	2	641	0	0	642	0	0
5003	-1	5014	1	-1	5015	1	-1	0	0	-1	0	0
