ItemCode	PakNum	EffectCode	ItemName	Comment
51212291	726		钢铁的意志	防御和攻击兼备的盾牌
51512581	726		武器保管装置	不妨碍移动的简易武器保管装置
52131451	726		准备出击！	出击准备完毕！
51614131	726		叛逆的小青龙	最近非常叛逆的小青龙
52131471	726		诸神黄昏	黄昏即将到来
52131481	726		刺客必杀技	顶级刺客的大招
52131491	726		王的威严	向最强王者低头
52131501	726		胜利的咆哮	哈哈哈！！害怕了吗？！
52131511	726		组合拳	一拳两拳！你过来呀！！
52131521	726		来！合体！	见识一下合体的力量吧！
52131531	726		月球上行走	心情很好！
52131541	726		喜悦的欢呼	哎呀~生气你就输了~！
52131551	726		撒娇达人	可不可以放过我一次~？
51415461	725		迷你复古游戏机	记忆中的圆点图形游戏机
50416671	726		2024生涯黄金球衣	2024年生涯联赛第1赛季达成黄金段位的奖励
50416681	726		2024生涯铂金球衣	2024年生涯联赛第1赛季达成铂金段位的奖励
50416691	726		2024生涯钻石球衣	2024年生涯联赛第1赛季达成钻石段位的奖励
50416701	726		2024生涯大师球衣	2024年生涯联赛第1赛季达成大师段位的奖励
51415601	727		粉红梦幻鱼竿	沉睡在美丽大海里的幻想
51011611	727		黄金富翁口罩	2024上半年[富翁时代]活动道具。
51011621	727		黄金惯犯口罩	2024上半年[富翁时代]活动道具。
51011631	727		黄金小游戏口罩	2024上半年[富翁时代]活动道具。
51011641	727		黄金纳税者口罩	2024上半年[富翁时代]活动道具。
51011651	727		黄金幸运儿口罩	2024上半年[富翁时代]活动道具。
51415561	727		骰子披风	我用运气证明自己
50912851	727		骰子耳坠	耳边响起掷骰子的声音
50416731	727	807	天空腮红上衣	特殊套装效果\n装备3个时所有能力+1\n \n天空腮红上衣\n天空腮红下衣\n天空腮红鞋子
50515101	727		天空腮红下衣	特殊套装效果\n装备3个时所有能力+1\n \n天空腮红上衣\n天空腮红下衣\n天空腮红鞋子 
50616701	727	808_809	天空腮红鞋子	特殊套装效果\n装备3个时所有能力+1\n \n天空腮红上衣\n天空腮红下衣\n天空腮红鞋子 
52131571	727		天空腮红一整套	特殊套装效果\n装备3个时所有能力+1\n \n天空腮红上衣 : 商城道具能力&额外选择1个能力+1\n天空腮红下衣 : 商城道具能力&额外选择1个能力+1\n天空腮红鞋子 : 商城道具能力&额外选择1个能力+1
50416741	727	810	水与火时尚上衣	特殊套装效果\n装备3个时所有能力+1\n \n水与火时尚上衣\n水与火时尚下衣\n水与火时尚鞋子
50515111	727		水与火时尚下衣	特殊套装效果\n装备3个时所有能力+1\n \n水与火时尚上衣\n水与火时尚下衣\n水与火时尚鞋子
50616711	727	811	水与火时尚鞋子	特殊套装效果\n装备3个时所有能力+1\n \n水与火时尚上衣\n水与火时尚下衣\n水与火时尚鞋子
52131581	727		水与火时尚一整套	特殊套装效果\n装备3个时所有能力+1\n \n水与火时尚上衣 : 商城道具能力&额外选择1个能力+1\n水与火时尚下衣 : 商城道具能力&额外选择1个能力+1\n水与火时尚鞋子 : 商城道具能力&额外选择1个能力+1
51512621	727	813	滑动地板	啊，啊！！要摔倒了…！！嘿嘿！开玩笑的！
51415551	727	814	巨鲨冲击	犹如巨大鲨鱼冲破海面！
50912841	727	812	害羞小恶魔	害羞的小恶魔滤镜
50120621	727	815	水彩蝴蝶发型	用粉红色和天蓝色的水彩画颜料染色的头发
50120631	727	816	闪耀轻柔贵族发型	闪闪发亮的轻柔贵族发型
51312131	727	817_818	天蓝健身手套	用于健身的天蓝色手套
50213811	727		激动再遇套装	再次约会时最合适的服装
50416751	727		黑白半半上衣	黑色和白色一半一半，简洁的嘻哈风！
50515121	727		黑白半半下衣	黑色和白色一半一半，简洁的嘻哈风！
50416711	727		午夜马戏团上衣	特殊套装效果\n装备3个时所有能力+1\n \n午夜马戏团上衣\n午夜马戏团下衣\n午夜马戏团鞋子 
50515081	727		午夜马戏团下衣	特殊套装效果\n装备3个时所有能力+1\n \n午夜马戏团上衣\n午夜马戏团下衣\n午夜马戏团鞋子
50616681	727		午夜马戏团鞋子	特殊套装效果\n装备3个时所有能力+1\n \n午夜马戏团上衣\n午夜马戏团下衣\n午夜马戏团鞋子
52131561	727		午夜马戏团一整套	特殊套装效果\n装备3个时所有能力+1\n \n午夜马戏团上衣 : 商城道具能力&额外选择1个能力+1\n午夜马戏团下衣 : 商城道具能力&额外选择1个能力+1\n午夜马戏团鞋子 : 商城道具能力&额外选择1个能力+1
50912831	727	819	银河霓虹太阳镜	华丽耀眼的银河与霓虹灯组合太阳镜
50120611	727		黑白双色发型	黑色与白色相间的个性发型
51512611	727	820_821	黑与红之息	盘绕在腿上的黑色和红色的神秘气息！
51614161	727	822	优雅氛围	感受下优雅的氛围感吧！
50416721	727		淡紫校服上衣	培养偶像的艺术学校的校服
50515091	727		淡紫校服下衣	培养偶像的艺术学校的校服
50616691	727		淡紫校服帆布鞋	培养偶像的艺术学校的校服
50120651	727	826	极限超赛发型	超越自己极限的超赛发型
50120641	727		白夜战士发型	明月升起的夜晚闪耀的战士
50213821	727	823	正义头目套装	特殊套装效果\n装备2个时所有能力+1\n \n正义头目套装\n正义头目鞋子
50616721	727		正义头目鞋子	特殊套装效果\n装备2个时所有能力+1\n \n正义头目套装\n正义头目鞋子
52131591	727		正义头目一整套	特殊套装效果\n装备2个时所有能力+1\n \n正义头目套装 : 商城道具能力&额外选择2个能力+1\n正义头目鞋子 : 商城道具能力&额外选择1个能力+1
50213831	727		嘻哈防风套装	特殊套装效果\n装备2个时所有能力+1\n \n嘻哈防风套装\n嘻哈防风鞋子
50616731	727		嘻哈防风鞋子	特殊套装效果\n装备2个时所有能力+1\n \n嘻哈防风套装\n嘻哈防风鞋子
52131601	727		嘻哈防风一整套	特殊套装效果\n装备2个时所有能力+1\n \n嘻哈防风套装 : 商城道具能力&额外选择2个能力+1 \n嘻哈防风鞋子 : 商城道具能力&额外选择1个能力+1
50416761	727		重装拉链上衣	特殊套装效果\n装备3个时所有能力+1\n \n重装拉链上衣\n重装拉链下衣\n重装拉链鞋子
50515131	727		重装拉链下衣	特殊套装效果\n装备3个时所有能力+1\n \n重装拉链上衣\n重装拉链下衣\n重装拉链鞋子
50616741	727		重装拉链鞋子	特殊套装效果\n装备3个时所有能力+1\n \n重装拉链上衣\n重装拉链下衣\n重装拉链鞋子
51112361	727	824	白龙披肩	附有白龙之力的披肩
51415571	727	825	粉刷匠的滚筒	专门为粉刷匠准备的工具
51011711	727		恶鬼口罩	（哈哈哈…）
50616751	727		白色猫咪拖鞋	附有白猫灵魂的拖鞋
51312141	727		格斗家手套	格斗时打击感十足的手套
50213841	727		诡异微笑套装#2	印有诡异微笑图案的服装
50616761	727		诡异微笑鞋子#2	印有诡异微笑图案的鞋子
50811061	727		2024青龙头部装饰	纪念2024年春节的头部装饰！\n听说有特殊的能力？
50416771	727		白色灭火英雄上衣	洁白的精锐灭火英雄的上衣
50515141	727		白色灭火英雄下衣	洁白的精锐灭火英雄的下衣
50616771	727		白色灭火英雄鞋子	洁白的精锐灭火英雄的鞋子
51312151	727		白色灭火英雄手套	洁白的精锐灭火英雄的手套
51415581	727		白色灭火英雄消防栓	洁白的精锐灭火英雄的消防栓
50416781	727		白色灭火英雄上衣	特殊套装\n装备3件套时选择1个能力值+1\n装备4件套时选择2个能力值+1\n装备5件套时选择3个能力值+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n \n白色灭火英雄上衣\n白色灭火英雄下衣\n白色灭火英雄鞋子\n白色灭火英雄手套\n白色灭火英雄消防栓
50515151	727		白色灭火英雄下衣	特殊套装\n装备3件套时选择1个能力值+1\n装备4件套时选择2个能力值+1\n装备5件套时选择3个能力值+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n \n白色灭火英雄上衣\n白色灭火英雄下衣\n白色灭火英雄鞋子\n白色灭火英雄手套\n白色灭火英雄消防栓
50616791	727		白色灭火英雄鞋子	特殊套装\n装备3件套时选择1个能力值+1\n装备4件套时选择2个能力值+1\n装备5件套时选择3个能力值+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n \n白色灭火英雄上衣\n白色灭火英雄下衣\n白色灭火英雄鞋子\n白色灭火英雄手套\n白色灭火英雄消防栓
51312161	727		白色灭火英雄手套	特殊套装\n装备3件套时选择1个能力值+1\n装备4件套时选择2个能力值+1\n装备5件套时选择3个能力值+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n \n白色灭火英雄上衣\n白色灭火英雄下衣\n白色灭火英雄鞋子\n白色灭火英雄手套\n白色灭火英雄消防栓
51415591	727		白色灭火英雄消防栓	特殊套装\n装备3件套时选择1个能力值+1\n装备4件套时选择2个能力值+1\n装备5件套时选择3个能力值+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n \n白色灭火英雄上衣\n白色灭火英雄下衣\n白色灭火英雄鞋子\n白色灭火英雄手套\n白色灭火英雄消防栓
52131611	727		白色灭火英雄一整套	包含白色灭火英雄上衣、下衣、鞋子、手套、消防栓的一套服装礼包\n \n白色灭火英雄上衣 : 商城道具能力\n白色灭火英雄下衣 : 商城道具能力\n白色灭火英雄鞋子 : 商城道具能力\n白色灭火英雄手套\n白色灭火英雄消防栓
51112371	727		深红色项链	晶莹剔透的红宝石颜色项链
51512631	727		红色刺猬	长着红色尖刺的刺猬
52131621	727		英雄的胜利咆哮	太棒了！就是这个！
50416791	727		黑龙正装上衣	能感觉到某种非凡气息的黑龙正装上衣
50515161	727		黑龙正装下衣	能感觉到某种非凡气息的黑龙正装下衣
51415611	727		金龙刺绣披风	能感觉到某种非凡气息的金龙刺绣披风
52131731	728		缤纷爱心一整套	特殊套装效果\n装备3个时所有能力+1\n \n缤纷爱心上衣 : 商城道具能力&额外选择1个能力+1\n缤纷爱心下衣 : 商城道具能力&额外选择1个能力+1\n缤纷爱心鞋子 : 商城道具能力&额外选择1个能力+1\n缤纷爱心耳机 : 选择1个能力值+2\n缤纷爱心发型 : 选择1个能力值+3
50416891	728		缤纷爱心上衣	特殊套装效果\n装备3个时所有能力+1\n \n缤纷爱心上衣\n缤纷爱心下衣\n缤纷爱心鞋子\n缤纷爱心耳机\n缤纷爱心发型
50515261	728		缤纷爱心下衣	特殊套装效果\n装备3个时所有能力+1\n \n缤纷爱心上衣\n缤纷爱心下衣\n缤纷爱心鞋子\n缤纷爱心耳机\n缤纷爱心发型
50616911	728		缤纷爱心鞋子	特殊套装效果\n装备3个时所有能力+1\n \n缤纷爱心上衣\n缤纷爱心下衣\n缤纷爱心鞋子\n缤纷爱心耳机\n缤纷爱心发型
51112391	728		缤纷爱心耳机	特殊套装效果\n装备3个时所有能力+1\n \n缤纷爱心上衣\n缤纷爱心下衣\n缤纷爱心鞋子\n缤纷爱心耳机\n缤纷爱心发型
50120721	728	839	缤纷爱心发型	特殊套装效果\n装备3个时所有能力+1\n \n缤纷爱心上衣\n缤纷爱心下衣\n缤纷爱心鞋子\n缤纷爱心耳机\n缤纷爱心发型
50616921	728		天火妖狐鞋子	特殊套装效果\n装备3个时所有能力+1\n \n天火妖狐上衣\n天火妖狐下衣\n天火妖狐鞋子\n天火妖狐面具
51512681	728		天火妖狐面具	特殊套装效果\n装备3个时所有能力+1\n \n天火妖狐上衣\n天火妖狐下衣\n天火妖狐鞋子\n天火妖狐面具
50416911	728		黑色潮人嘻哈上衣	特殊套装效果\n装备3个时所有能力+1\n \n黑色潮人嘻哈上衣\n黑色潮人嘻哈下衣\n黑色潮人嘻哈鞋子
50515281	728		黑色潮人嘻哈下衣	特殊套装效果\n装备3个时所有能力+1\n \n黑色潮人嘻哈上衣\n黑色潮人嘻哈下衣\n黑色潮人嘻哈鞋子
50616931	728		黑色潮人嘻哈鞋子	特殊套装效果\n装备3个时所有能力+1\n \n黑色潮人嘻哈上衣\n黑色潮人嘻哈下衣\n黑色潮人嘻哈鞋子
51112401	728	840	妖狐之魂	感受到神秘妖狐的力量
51614201	728	837	缤纷卡通滤镜	感觉成了漫画的主角！
50912871	728	838	网红自拍滤镜	自拍时用此滤镜肯定人气爆棚！
50120731	728	841	水彩猫咪发型	具有水彩画色感的魅力发型
51512691	728	845	流星脚步	每一步都伴着流星雨
51312181	728	843_844	黑焰神兽的气息	在指尖燃烧的黑色火焰
50120741	728	842	轻柔渐变发型	温暖的渐变色头发
50120511	728	901	粉彩千束发	染成柔和色的彩色千束发
50416921	728		白色帆布长袖	充满复古元素的长袖
50515291	728		黑色帆布长裤	充满复古元素的长裤
50416931	728		休闲校园装上衣	穿着舒适的休闲上衣
50515301	728		休闲校园装下衣	穿着舒适的休闲下衣
51512721	728		灵气小青龙	为了成为高等级神仙不断修炼的小青龙\n（该道具可在账号内进行转移。\n每天限转移1次，0点重置转移次数。）
52131821	999		龙年角色名边框	纪念龙年的角色名边框
50416991	728		网红休闲主播上衣	特殊套装\n装备3件套时选择1个能力值+1\n装备4件套时选择2个能力值+1\n装备5件套时选择3个能力值+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n \n网红休闲主播上衣\n网红休闲主播下衣\n网红休闲主播鞋子\n网红休闲主播宠物狗\n网红休闲主播宠物猫
50515361	728		网红休闲主播下衣	特殊套装\n装备3件套时选择1个能力值+1\n装备4件套时选择2个能力值+1\n装备5件套时选择3个能力值+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n \n网红休闲主播上衣\n网红休闲主播下衣\n网红休闲主播鞋子\n网红休闲主播宠物狗\n网红休闲主播宠物猫
50616991	728		网红休闲主播鞋子	特殊套装\n装备3件套时选择1个能力值+1\n装备4件套时选择2个能力值+1\n装备5件套时选择3个能力值+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n \n网红休闲主播上衣\n网红休闲主播下衣\n网红休闲主播鞋子\n网红休闲主播宠物狗\n网红休闲主播宠物猫
51212391	728		网红休闲主播宠物狗	特殊套装\n装备3件套时选择1个能力值+1\n装备4件套时选择2个能力值+1\n装备5件套时选择3个能力值+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n \n网红休闲主播上衣\n网红休闲主播下衣\n网红休闲主播鞋子\n网红休闲主播宠物狗\n网红休闲主播宠物猫
51415671	728		网红休闲主播宠物猫	特殊套装\n装备3件套时选择1个能力值+1\n装备4件套时选择2个能力值+1\n装备5件套时选择3个能力值+1\n投篮成功率+2%\n盖帽成功率+2%\n胜利时积分+100%\n \n网红休闲主播上衣\n网红休闲主播下衣\n网红休闲主播鞋子\n网红休闲主播宠物狗\n网红休闲主播宠物猫
50416981	728		网红休闲主播上衣	喜欢小动物的主播的上衣
50515351	728		网红休闲主播下衣	喜欢小动物的主播的下衣
50616981	728		网红休闲主播鞋子	喜欢小动物的主播的鞋子
51212381	728		网红休闲主播宠物狗	喜欢小动物的主播的宠物狗
51415661	728		网红休闲主播宠物猫	喜欢小动物的主播的宠物猫
52131831	728		网红休闲主播一整套	包含网红休闲主播上衣、下衣、鞋子、宠物狗、宠物猫的一套服装礼包\n \n网红休闲主播上衣 : 商城道具能力\n网红休闲主播下衣 : 商城道具能力\n网红休闲主播鞋子 : 商城道具能力\n网红休闲主播宠物狗\n网红休闲主播宠物猫
51512731	728		白色胸毛狗狗	一直伴随我左右的可爱朋友
51614231	728		盯着看的猫咪	你在看什么？
52131841	728		投手的自信	我对这球很有自信！
51212361	728		银色时尚腕带	闪闪发光的金属和真皮制成的腕带
51512661	728		奇异兔娃娃	长得奇怪的兔子娃娃
50120711	728		性感白发	性感可爱的白色头发
50416841	728		体育健将运动上衣	体育健将们必备的运动服
50515211	728		体育健将运动下衣	体育健将们必备的运动服
52131691	728		体育健将一整套	包含体育健将运动上衣、下衣的一套服装礼包\n \n体育健将运动上衣 : 商城道具能力\n体育健将运动下衣 : 商城道具能力
52131701	999		普通曲奇模具	用此模具制作曲奇后放入普通烤箱可获得各种奖励！
52131711	999		高级曲奇模具	用此模具制作曲奇后放入高级烤箱可获得各种奖励！
52131721	999		高级烤箱	用高级曲奇模具制作曲奇后放入高级烤箱可获得各种奖励！\n打开普通烤箱时有概率获得。
50416961	728	897	蓝白科技服上衣	特殊套装效果\n装备3个时所有能力+1\n \n蓝白科技服上衣\n蓝白科技服下衣\n蓝白科技服鞋子
50515331	728	898	蓝白科技服下衣	特殊套装效果\n装备3个时所有能力+1\n \n蓝白科技服上衣\n蓝白科技服下衣\n蓝白科技服鞋子
50616961	728	899_900	蓝白科技服鞋子	特殊套装效果\n装备3个时所有能力+1\n \n蓝白科技服上衣\n蓝白科技服下衣\n蓝白科技服鞋子
52131771	728		蓝白科技服一整套	特殊套装效果\n装备3个时所有能力+1\n \n蓝白科技服上衣 : 商城道具能力&额外选择1个能力+1\n蓝白科技服下衣 : 商城道具能力&额外选择1个能力+1\n蓝白科技服鞋子 : 商城道具能力&额外选择1个能力+1
50120761	728		清凉马尾发型	清凉迷人的马尾辫
51415651	728	893_894	闪亮的黑光新月	闪闪发光的黑色新月
50213931	728		白色时尚正装	既有优雅感又有高冷感的白色正装
50416971	728		橙色凤凰上衣	特殊套装效果\n装备3个时所有能力+1\n \n橙色凤凰上衣\n橙色凤凰下衣\n橙色凤凰鞋子
50515341	728		橙色凤凰下衣	特殊套装效果\n装备3个时所有能力+1\n \n橙色凤凰上衣\n橙色凤凰下衣\n橙色凤凰鞋子
50616971	728		橙色凤凰鞋子	特殊套装效果\n装备3个时所有能力+1\n \n橙色凤凰上衣\n橙色凤凰下衣\n橙色凤凰鞋子
50213921	728		春季限定奢华套装	春季限定款名牌服装
51512701	728		月宫小狐狸	在月球上出生的小狐狸
51614221	728	895	金光帷幕	环绕全身的金色光芒
50120781	728	896	鲜亮短发	以鲜艳色彩为亮点的短发
50416571	725		粉色嘻哈上衣	粉色的韩版嘻哈上衣
52131811	999		古代硬币	在[哈托尔的遗物宝箱]活动的兑换商店用于兑换道具
52131781	999		黄金遗物宝箱	在[哈托尔的遗物宝箱]活动中打开普通遗物宝箱时有概率获得
52131791	999		普通遗物宝箱钥匙	在[哈托尔的遗物宝箱]活动中用于开启普通遗物宝箱
52131801	999		黄金遗物宝箱钥匙	在[哈托尔的遗物宝箱]活动中用于开启黄金遗物宝箱
52131641	728		发型&装饰能力重设券	可以更改领到背包不满14天的永久发型和装饰能力值的道具。\n（装备中的发型或者装饰不会显示在列表中。）\n（原先能力值固定的道具无法使用。（如：固定跑动+1等））\n（包含概率效果的道具无法使用。（如：投篮成功率+1%等））\n（通过能力加强道具强化过的道具无法使用。）
51512671	728		神秘委屈莱姆国王	喂养史莱姆活动中可以获得的道具（养成神秘史莱姆国王奖励）
52131901	999		哈托尔角色包	可以创建哈托尔的角色包。
52131911	999		王者版哈托尔角色包	王者的特权！可以创建王者版哈托尔的角色包。
50120791	728		哈托尔的发型	哈托尔的发型
50120801	728		哈托尔的发型（短发）	哈托尔的发型（短发）
50313821	728		哈托尔的套装	哈托尔的套装
50912891	728		女神的黄金耳环	附有女神爱与美的耳环
50120811	728		王者版哈托尔的发型	王者版哈托尔的发型
50120821	728		王者版哈托尔的发型（短发）	王者版哈托尔的发型（短发）
50313831	728		王者版哈托尔的套装	王者版哈托尔的套装
51415681	728		王者版哈托尔的背部装饰	王者版哈托尔的背部装饰
52131851	728		转盘币	在[街篮幸运转盘]活动中用于抽取的道具。
52131861	728		转盘碎片	在[街篮幸运转盘]活动中用于兑换的道具。\n每抽取1次获得10个转盘碎片。
50416801	728		闪耀彗星上衣	特殊套装效果\n装备3个时所有能力+1\n \n闪耀彗星上衣\n闪耀彗星下衣\n闪耀彗星鞋子
50515171	728		闪耀彗星下衣	特殊套装效果\n装备3个时所有能力+1\n \n闪耀彗星上衣\n闪耀彗星下衣\n闪耀彗星鞋子
50616801	728		闪耀彗星鞋子	特殊套装效果\n装备3个时所有能力+1\n \n闪耀彗星上衣\n闪耀彗星下衣\n闪耀彗星鞋子
52131651	728		闪耀彗星一整套	特殊套装效果\n装备3个时所有能力+1\n \n闪耀彗星上衣 : 商城道具能力&额外选择1个能力+1\n闪耀彗星下衣 : 商城道具能力&额外选择1个能力+1\n闪耀彗星鞋子 : 商城道具能力&额外选择1个能力+1
50120701	728	833	黑色最强超赛3	无法控制的黑色闪电力量！
50213871	728	834	黑色闪亮嘻哈运动服	闪闪发亮的黑色嘻哈运动服
50912861	728	830	透明棱镜护目镜	充满嘻哈感的黑框护目镜
51415631	728	836	梦幻露枝	梦幻般迷人的树枝状翅膀
51512651	728	829	水面上的水珠	能听到海之歌吗？
51614181	728	831	蓝焰恶魔角	喷出蓝色火焰的恶魔之角
50120881	728	835	摇滚明星发型	感受下摇滚歌手的激情吧！
50416881	728		机能黑白上衣	特殊套装效果\n装备3个时所有能力+1\n \n机能黑白上衣\n机能黑白下衣\n机能黑白鞋子
50515251	728		机能黑白下衣	特殊套装效果\n装备3个时所有能力+1\n \n机能黑白上衣\n机能黑白下衣\n机能黑白鞋子
50616901	728		机能黑白鞋子	特殊套装效果\n装备3个时所有能力+1\n \n机能黑白上衣\n机能黑白下衣\n机能黑白鞋子
50416851	728		粉色PVC高科技上衣	特殊套装效果\n装备3个时所有能力+1\n \n粉色PVC高科技上衣\n粉色PVC高科技下衣\n粉色PVC高科技鞋子
50515221	728		粉色PVC高科技下衣	特殊套装效果\n装备3个时所有能力+1\n \n粉色PVC高科技上衣\n粉色PVC高科技下衣\n粉色PVC高科技鞋子
50616841	728	827	粉色PVC高科技鞋子	特殊套装效果\n装备3个时所有能力+1\n \n粉色PVC高科技上衣\n粉色PVC高科技下衣\n粉色PVC高科技鞋子
51011771	728	832	街头硬汉口罩	在街上碰到我要小心点
51614191	728	828	白色大海的鱼	具有神秘感的白色大海
51212351	728		迷你小猫咪	我要一直粘着你，喵~
50416871	728		日常休闲上衣	普通的日常休闲装
50515241	728		日常休闲裤	普通的日常休闲装
50616871	728		日常休闲鞋	普通的日常休闲装
50515271	728		天火妖狐下衣	特殊套装效果\n装备3个时所有能力+1\n \n天火妖狐上衣\n天火妖狐下衣\n天火妖狐鞋子\n天火妖狐面具
50416811	728	871	靓丽科技服上衣	特殊套装效果\n装备3个时所有能力+1\n \n靓丽科技服上衣\n靓丽科技服下衣\n靓丽科技服鞋子
50515181	728		靓丽科技服下衣	特殊套装效果\n装备3个时所有能力+1\n \n靓丽科技服上衣\n靓丽科技服下衣\n靓丽科技服鞋子
50616811	728		靓丽科技服鞋子	特殊套装效果\n装备3个时所有能力+1\n \n靓丽科技服上衣\n靓丽科技服下衣\n靓丽科技服鞋子
52131661	728		靓丽科技服一整套	特殊套装效果\n装备3个时所有能力+1\n \n靓丽科技服上衣 : 商城道具能力&额外选择1个能力+1\n靓丽科技服下衣 : 商城道具能力&额外选择1个能力+1\n靓丽科技服鞋子 : 商城道具能力&额外选择1个能力+1
50416821	728	872	甜蜜蓝莓上衣	特殊套装效果\n装备3个时所有能力+1\n \n甜蜜蓝莓上衣\n甜蜜蓝莓下衣\n甜蜜蓝莓鞋子
50515191	728		甜蜜蓝莓下衣	特殊套装效果\n装备3个时所有能力+1\n \n甜蜜蓝莓上衣\n甜蜜蓝莓下衣\n甜蜜蓝莓鞋子
50616821	728		甜蜜蓝莓鞋子	特殊套装效果\n装备3个时所有能力+1\n \n甜蜜蓝莓上衣\n甜蜜蓝莓下衣\n甜蜜蓝莓鞋子
52131671	728		甜蜜蓝莓一整套	特殊套装效果\n装备3个时所有能力+1\n \n甜蜜蓝莓上衣 : 商城道具能力&额外选择1个能力+1\n甜蜜蓝莓下衣 : 商城道具能力&额外选择1个能力+1\n甜蜜蓝莓鞋子 : 商城道具能力&额外选择1个能力+1
50416831	728	873	白色舒适上衣	特殊套装效果\n装备3个时所有能力+1\n \n白色舒适上衣\n白色舒适下衣\n白色舒适鞋子
50515201	728		白色舒适下衣	特殊套装效果\n装备3个时所有能力+1\n \n白色舒适上衣\n白色舒适下衣\n白色舒适鞋子
50616831	728		白色舒适鞋子	特殊套装效果\n装备3个时所有能力+1\n \n白色舒适上衣\n白色舒适下衣\n白色舒适鞋子
52131681	728		白色舒适一整套	特殊套装效果\n装备3个时所有能力+1\n \n白色舒适上衣 : 商城道具能力&额外选择1个能力+1\n白色舒适下衣 : 商城道具能力&额外选择1个能力+1\n白色舒适鞋子 : 商城道具能力&额外选择1个能力+1
50120891	728	868	玲珑水晶发型	不知道是头发发光，还是脸发光
50120901	728	869	浪漫白发	飘着雪的浪漫头发
51312171	728	876	白虎机械手套	附有白虎之力的机械手套
51415621	728	877_878	霓虹音频光谱	跟着这个节拍一起舞起来！
51112381	728	874	蓝色海洋围巾	不要担心会弄湿！
51512641	728	875	黄金绿洲	阳光下的沙子看起来像黄金
50416861	728		赛博朋克上衣	创新技术与独特设计相结合的上衣
50515231	728		赛博朋克下衣	创新技术与独特设计相结合的下衣
50616851	728		赛博朋克鞋子	创新技术与独特设计相结合的鞋子
50616861	728		黑条纹战靴-雷	黑色条纹为焦点的孙子兵法战靴
50120691	728	870	传奇战士双色发型	古典与现代相融合的发型
50213881	728		靓丽渐变套装	霓虹灯渐变色很特别很帅啊
50616881	728		靓丽渐变鞋子	霓虹灯渐变色很特别很帅啊
51614171	728		翻滚的海獭	陪我玩吧~陪我玩吧！
50213891	728		柔和色浴袍	沐浴后来瓶冰凉的汽水吧！
50616891	728		柔和色拖鞋	沐浴后来瓶冰凉的汽水吧！
50416901	728		天火妖狐上衣	特殊套装效果\n装备3个时所有能力+1\n \n天火妖狐上衣\n天火妖狐下衣\n天火妖狐鞋子\n天火妖狐面具
51614241	728		天龙（神话期）	完成修炼的传说中的龙
51614251	728		天龙（成年期）	已经长大的成年龙
51614261	728		天龙（少年期）	初具成型的少年龙
51614271	728		天龙（幼年期）	刚孵化出来的幼年龙
52131871	999		女神的神像	爱与美的女神，哈托尔！\n推出不朽神话的第一个角色！\n在贫瘠的沙漠中最美丽的女神！
52131881	999		女神的金币	每次供奉神像时获得的金币。\n可在[女神的金币兑换]页面兑换各种商品。
51011741	728		女神的黄金耳环	附有女神爱与美的耳环
51512741	728		女神的蓝色叉铃	激活蓝色金字塔的奖励道具
51512751	728		女神的金色叉铃	激活黄色金字塔的奖励道具
51512761	728		女神的红色叉铃	激活红色金字塔的奖励道具
52131941	999		哈托尔中盖帽动作券	哈托尔角色可以获得专用[中盖帽]动作的道具。\n哈托尔获得专用中盖帽动作并且只有[哈托尔，王者版哈托尔]角色才能领取。
52131891	999		哈托尔 角色强化碎片	与角色强化精华一起组合来强化角色。\n（哈托尔 角色在线时可以使用）
52132011	999		巴斯泰托	古埃及神话中猫形象的守护神，为哈托尔加油助威的专用拉拉队！
52132021	999		不朽神话专用能力重设券	可以重新设置不朽神话队伍角色的专用能力的道具。\n只有不朽神话队伍的角色才能使用。
52131751	728		黑色霓虹粉一整套	特殊套装效果\n装备3个时所有能力+1\n \n黑色霓虹粉上衣 : 商城道具能力&额外选择1个能力+1\n黑色霓虹粉下衣 : 商城道具能力&额外选择1个能力+1\n黑色霓虹粉鞋子 : 商城道具能力&额外选择1个能力+1
50416941	728	880_882	黑色霓虹粉上衣	特殊套装效果\n装备3个时所有能力+1\n \n黑色霓虹粉上衣\n黑色霓虹粉下衣\n黑色霓虹粉鞋子
50515311	728	883	黑色霓虹粉下衣	特殊套装效果\n装备3个时所有能力+1\n \n黑色霓虹粉上衣\n黑色霓虹粉下衣\n黑色霓虹粉鞋子
50616941	728	884_885	黑色霓虹粉鞋子	特殊套装效果\n装备3个时所有能力+1\n \n黑色霓虹粉上衣\n黑色霓虹粉下衣\n黑色霓虹粉鞋子
52131761	728		白色金秀一整套	特殊套装效果\n装备2个时所有能力+1\n \n白色金秀套装 : 商城道具能力&额外选择2个能力+1\n白色金秀鞋子 : 商城道具能力&额外选择1个能力+1
