ItemCode	DescID	Comment
52126311	1	特殊套装效果：所有能力+1\n包含上衣，下衣，鞋子，护腕的一套特殊套装\n上衣/下衣/鞋子/护腕是能力道具。
50911751	1	选择1个能力值+2\n时刻换表情的眼罩
51010961	1	选择1个能力值+1\n口罩上的金色边线是焦点
51311491	1	选择1个能力值+3\n带有彩虹色爱心的戒指
51511201	1	选择1个能力值+1\n这个钻石由我来守护！
51413831	1	选择1个能力值+2\n无人能拥有的传说像素钻石镐
51413841	1	选择2个能力值+2\n金色的星辰飘飘
51612381	1	选择1个能力值+1\n会学人说话的可爱鹦鹉
50117851	1	选择1个能力值+1\n优雅奢华的贵族发型
50117851	2	选择1个能力值+2\n优雅奢华的贵族发型
50117851	3	选择1个能力值+3\n优雅奢华的贵族发型
50117861	1	选择1个能力值+1\n优雅奢华的贵族发型
50117861	2	选择1个能力值+2\n优雅奢华的贵族发型
50117861	3	选择1个能力值+3\n优雅奢华的贵族发型
50117871	1	选择1个能力值+1\n优雅奢华的贵族发型
50117871	2	选择1个能力值+2\n优雅奢华的贵族发型
50117871	3	选择1个能力值+3\n优雅奢华的贵族发型
50117881	1	选择1个能力值+1\n优雅奢华的贵族发型
50117881	2	选择1个能力值+2\n优雅奢华的贵族发型
50117881	3	选择1个能力值+3\n优雅奢华的贵族发型
50117891	1	选择1个能力值+1\n优雅奢华的贵族发型
50117891	2	选择1个能力值+2\n优雅奢华的贵族发型
50117891	3	选择1个能力值+3\n优雅奢华的贵族发型
50117901	1	选择1个能力值+1\n优雅奢华的贵族发型
50117901	2	选择1个能力值+2\n优雅奢华的贵族发型
50117901	3	选择1个能力值+3\n优雅奢华的贵族发型
51413851	1	选择1个能力值+2\n闪闪发光的新月
51413851	2	选择2个能力值+1\n闪闪发光的新月
51413851	3	选择2个能力值+2\n闪闪发光的新月
51413851	4	选择3个能力值+1\n闪闪发光的新月
51413861	1	选择1个能力值+2\n闪闪发光的新月
51413861	2	选择2个能力值+1\n闪闪发光的新月
51413861	3	选择2个能力值+2\n闪闪发光的新月
51413861	4	选择3个能力值+1\n闪闪发光的新月
51413871	1	选择1个能力值+2\n闪闪发光的新月
51413871	2	选择2个能力值+1\n闪闪发光的新月
51413871	3	选择2个能力值+2\n闪闪发光的新月
51413871	4	选择3个能力值+1\n闪闪发光的新月
51413881	1	选择1个能力值+2\n闪闪发光的新月
51413881	2	选择2个能力值+1\n闪闪发光的新月
51413881	3	选择2个能力值+2\n闪闪发光的新月
51413881	4	选择3个能力值+1\n闪闪发光的新月
51413891	1	选择1个能力值+2\n闪闪发光的新月
51413891	2	选择2个能力值+1\n闪闪发光的新月
51413891	3	选择2个能力值+2\n闪闪发光的新月
51413891	4	选择3个能力值+1\n闪闪发光的新月
51413901	1	选择1个能力值+2\n闪闪发光的新月
51413901	2	选择2个能力值+1\n闪闪发光的新月
51413901	3	选择2个能力值+2\n闪闪发光的新月
51413901	4	选择3个能力值+1\n闪闪发光的新月
51612391	1	选择1个能力值+2\n蓝色的火焰化身精灵
51612391	2	选择2个能力值+1\n蓝色的火焰化身精灵
51612391	3	选择2个能力值+2\n蓝色的火焰化身精灵
51612391	4	选择3个能力值+1\n蓝色的火焰化身精灵
51612401	1	选择1个能力值+2\n蓝色的火焰化身精灵
51612401	2	选择2个能力值+1\n蓝色的火焰化身精灵
51612401	3	选择2个能力值+2\n蓝色的火焰化身精灵
51612401	4	选择3个能力值+1\n蓝色的火焰化身精灵
51412411	1	选择1个能力值+2\n红色的火焰化身精灵
51412411	2	选择2个能力值+1\n红色的火焰化身精灵
51412411	3	选择2个能力值+2\n红色的火焰化身精灵
51412411	4	选择3个能力值+1\n红色的火焰化身精灵
51412421	1	选择1个能力值+2\n红色的火焰化身精灵
51412421	2	选择2个能力值+1\n红色的火焰化身精灵
51412421	3	选择2个能力值+2\n红色的火焰化身精灵
51412421	4	选择3个能力值+1\n红色的火焰化身精灵
51412431	1	选择1个能力值+2\n彩色的火焰化身精灵
51412431	2	选择2个能力值+1\n彩色的火焰化身精灵
51412431	3	选择2个能力值+2\n彩色的火焰化身精灵
51412431	4	选择3个能力值+1\n彩色的火焰化身精灵
51412441	1	选择1个能力值+2\n彩色的火焰化身精灵
51412441	2	选择2个能力值+1\n彩色的火焰化身精灵
51412441	3	选择2个能力值+2\n彩色的火焰化身精灵
51412441	4	选择3个能力值+1\n彩色的火焰化身精灵
51511211	1	选择1个能力值+2\n超多卡路里！釉面甜甜圈泳圈
51511211	2	选择2个能力值+1\n超多卡路里！釉面甜甜圈泳圈
51511211	3	选择2个能力值+2\n超多卡路里！釉面甜甜圈泳圈
51511211	4	选择3个能力值+1\n超多卡路里！釉面甜甜圈泳圈
51511221	1	选择1个能力值+2\n超多卡路里！釉面甜甜圈泳圈
51511221	2	选择2个能力值+1\n超多卡路里！釉面甜甜圈泳圈
51511221	3	选择2个能力值+2\n超多卡路里！釉面甜甜圈泳圈
51511221	4	选择3个能力值+1\n超多卡路里！釉面甜甜圈泳圈
51511231	1	选择1个能力值+2\n超多卡路里！草莓甜甜圈泳圈
51511231	2	选择2个能力值+1\n超多卡路里！草莓甜甜圈泳圈
51511231	3	选择2个能力值+2\n超多卡路里！草莓甜甜圈泳圈
51511231	4	选择3个能力值+1\n超多卡路里！草莓甜甜圈泳圈
51511241	1	选择1个能力值+2\n超多卡路里！草莓甜甜圈泳圈
51511241	2	选择2个能力值+1\n超多卡路里！草莓甜甜圈泳圈
51511241	3	选择2个能力值+2\n超多卡路里！草莓甜甜圈泳圈
51511241	4	选择3个能力值+1\n超多卡路里！草莓甜甜圈泳圈
51511251	1	选择1个能力值+2\n超多卡路里！巧克力甜甜圈泳圈
51511251	2	选择2个能力值+1\n超多卡路里！巧克力甜甜圈泳圈
51511251	3	选择2个能力值+2\n超多卡路里！巧克力甜甜圈泳圈
51511251	4	选择3个能力值+1\n超多卡路里！巧克力甜甜圈泳圈
51511261	1	选择1个能力值+2\n超多卡路里！巧克力甜甜圈泳圈
51511261	2	选择2个能力值+1\n超多卡路里！巧克力甜甜圈泳圈
51511261	3	选择2个能力值+2\n超多卡路里！巧克力甜甜圈泳圈
51511261	4	选择3个能力值+1\n超多卡路里！巧克力甜甜圈泳圈
51111191	1	选择1个能力值+2\n适合在宴会时戴的优雅披肩
51111191	2	选择2个能力值+1\n适合在宴会时戴的优雅披肩
51111191	3	选择2个能力值+2\n适合在宴会时戴的优雅披肩
51111191	4	选择3个能力值+1\n适合在宴会时戴的优雅披肩
51111201	1	选择1个能力值+2\n适合在宴会时戴的优雅披肩
51111201	2	选择2个能力值+1\n适合在宴会时戴的优雅披肩
51111201	3	选择2个能力值+2\n适合在宴会时戴的优雅披肩
51111201	4	选择3个能力值+1\n适合在宴会时戴的优雅披肩
51111211	1	选择1个能力值+2\n适合在宴会时戴的优雅披肩
51111211	2	选择2个能力值+1\n适合在宴会时戴的优雅披肩
51111211	3	选择2个能力值+2\n适合在宴会时戴的优雅披肩
51111211	4	选择3个能力值+1\n适合在宴会时戴的优雅披肩
51111221	1	选择1个能力值+2\n适合在宴会时戴的优雅披肩
51111221	2	选择2个能力值+1\n适合在宴会时戴的优雅披肩
51111221	3	选择2个能力值+2\n适合在宴会时戴的优雅披肩
51111221	4	选择3个能力值+1\n适合在宴会时戴的优雅披肩
51111231	1	选择1个能力值+2\n适合在宴会时戴的优雅披肩
51111231	2	选择2个能力值+1\n适合在宴会时戴的优雅披肩
51111231	3	选择2个能力值+2\n适合在宴会时戴的优雅披肩
51111231	4	选择3个能力值+1\n适合在宴会时戴的优雅披肩
51111241	1	选择1个能力值+2\n适合在宴会时戴的优雅披肩
51111241	2	选择2个能力值+1\n适合在宴会时戴的优雅披肩
51111241	3	选择2个能力值+2\n适合在宴会时戴的优雅披肩
51111241	4	选择3个能力值+1\n适合在宴会时戴的优雅披肩
2810331	1	选择1个能力值+1\n"为了比赛的胜利,大家一起加油吧！"
50414771	1	商城服装能力&额外选择1个能力+1
50513231	1	商城服装能力&额外选择1个能力+1
50614271	1	商城服装能力&额外选择1个能力+1
50414781	1	特殊套装\n装备3件套时3个能力+1\n带有强烈的红色是这件上衣的特点
50513241	1	特殊套装\n装备3件套时3个能力+1\n与红色上衣配套的下衣
50614281	1	特殊套装\n装备3件套时3个能力+1\n带有强烈红色的鞋子
51010971	1	选择1个能力值+2\n让人印象深刻的口罩
51413911	1	选择2个能力值+1\n镶嵌者爱心之箭的背包
51612451	1	选择2个能力值+1\n这是一只会使用魔法的猫咪！
50117931	1	选择1个能力值+2\n运动时需要帅气的发型
50212501	1	能力道具\n运动时也需要帅气的衣服
50614231	1	能力道具\n运动时更要帅气的鞋子
50117941	1	选择1个能力值+2\n既可以遮挡阳光必备,也是韩国家庭主妇的标志
50212511	1	能力道具\n篮球训练服
50614241	1	能力道具\n穿上这双鞋我可以跑得更快！
50117921	1	特殊套装：\n装备2个时选择1个能力+1\n胜利时积分+100%\n打高尔夫时必备的帽子
50212491	1	特殊套装：\n装备2个时选择1个能力+1\n胜利时积分+100%\n为了打高尔夫时准备的服装\n能力道具
50911771	1	选择1个能力值+3\n在未来摩托骑手们戴的酷炫头盔\n（该道具可在账号内进行转移。\n每天限转移1次，0点重置转移次数。）
50118011	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%
50414801	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50513261	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50614301	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
51413941	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%
51211671	1	选择2个能力值+1\n有点粉嫩的恐龙娃娃
51612471	1	选择2个能力值+1\n色彩鲜艳的小狗气球
50117971	1	选择1个能力值+2\n装饰着闪亮星星的发型
50117981	1	选择1个能力值+1\n白色金发上染有粉彩色的发型
50212531	1	能力道具\n让人想起清凉大海的套装
51511281	1	选择1个能力值+1\n快要睡着的萌兔子
51413921	1	选择2个能力值+2\n绽放的雪之花
51612461	1	选择2个能力值+2\n翩翩起舞的蝴蝶在周围盘旋
51111261	1	选择1个能力值+1\n高贵的肩部装饰
51311501	1	选择1个能力值+3\n戴上樱花戒指一起去赏樱花吧！
50911781	1	选择2个能力值+2\n啊！这眼镜好耀眼！
50212541	1	能力道具\n由黑蓝色牛仔上衣和下衣组成的套装
50614261	1	能力道具\n跟黑蓝牛仔套装很搭的高帮鞋	
50212551	1	能力道具\n适合夏日度假时穿的服装
51211661	1	选择1个能力值+2\n即简洁又时尚的手表
2713001	1	选择1个能力值+1\n啊~慵懒的下午
51510081	1	选择1个能力值+1\n可爱的小木马~
51611831	1	选择1个能力值+1\n粉红气球小狗
2910031	1	选择1个能力+1\n传说中的九尾狐尾巴
2710861	1	选择1个能力+1\n注意不可以用这个捕捉篮球哦
50211791	1	能力道具\n只有5星级酒店才有的高级浴衣
50117951	1	选择1个能力值+2\n眼睛被遮挡的发型，看着有点呆呆的
50117961	1	选择1个能力值+2\n刘海不对称留长的发型
50414761	1	能力道具\n穿上这件球衣我也能获得胜利！
50513221	1	能力道具\n穿着非常舒适的裤子
50614251	1	能力道具\n人人都喜欢穿的印有三条线的拖鞋
50911761	1	选择1个能力值+3\n海边晒太阳时必备的太阳镜
51010981	1	选择2个能力值+1\n左右W交叉！
51111251	1	选择2个能力值+1\n钥匙挂在脖子上很安全？！
50312331	1	能力道具\n红色队长猴
51612521	1	选择1个能力值+2\n咦？箱中怎么会出来只熊猫？
51010991	1	选择2个能力值+1\n吓死你~~~
50614361	1	能力道具\n看起来比较高级的拖鞋
51211681	1	选择3个能力值+1\n看起来比较高级的护臂
51511301	1	选择3个能力值+1\n机甲暴龙的尾巴
51311551	1	选择2个能力值+1\n可爱的连指手套，能供保暖的物品
51612481	1	选择2个能力值+1\n可爱的幼年猫头鹰
51413971	1	选择1个能力值+1\n便于携带篮球的背包
50118111	1	选择1个能力值+2\n犹如火焰般的发型
50118121	1	选择1个能力值+2\n在高档美容院塑造的时尚发型
50212711	1	特殊套装效果：\n装备2个时所有能力+1\n能力道具\n看起来像天空中飘着云彩的运动服
50212721	1	能力道具\n颜色另类的舒浩球衣
50614371	1	特殊套装效果：\n装备2个时所有能力+1\n能力道具\n感觉能在蓝色天空自由奔跑的运动鞋
50614381	1	能力道具\n颜色另类的舒浩球鞋
50911821	1	选择2个能力值+1\n在漆黑的夜晚能准确地找到目标
51011001	1	选择2个能力值+1\n新式高科技口罩
51612491	1	选择1个能力值+2\n围绕头部转圈的闪耀双星
2811771	1	选择1个能力值+3\n生动的时尚太阳眼镜
51510011	1	选择1个能力值+1\n请留意我的小眼神~~~ 
51412771	1	选择1个能力值+1\n我可以3倍速演奏！
2114021	1	选择1个能力值+3\n我是狮子王！
50414851	1	能力道具\n华丽又亮眼的夹克
50513311	1	能力道具\n华丽又亮眼的长裤
50614411	1	能力道具\n华丽又亮眼的休闲鞋
50313371	1	能力道具\n举办一场梦幻般的婚礼吧！
50118131	1	选择1个能力值+3\n染成可爱婴儿粉色的发型
51413991	1	选择2个能力值+1\n飞舞中的黑天鹅羽毛
51414001	1	选择2个能力值+2\n闪闪发亮的满月
51211691	1	选择2个能力值+1\n在漆黑的夜晚看时间很方便
51511321	1	选择1个能力值+2\n雪白的棉花糖狗狗好可爱！
50414831	1	特殊套装效果：装备3个时所有能力+1\n能力道具\n带有创意文字排版设计的兜帽衫
50513291	1	特殊套装效果：装备3个时所有能力+1\n能力道具\n带有创意文字排版设计的长裤
50614391	1	特殊套装效果：装备3个时所有能力+1\n能力道具\n带有创意文字排版设计的鞋子
52126641	1	特殊套装效果：装备3个时所有能力+1\n由街头篮球休闲兜帽衫，长裤，鞋子组成的一套特殊套装\n兜帽衫/长裤/鞋子是能力道具
50414841	1	特殊套装效果：装备3个时所有能力+1\n能力道具\n带有创意文字排版设计的兜帽衫
50513301	1	特殊套装效果：装备3个时所有能力+1\n能力道具\n带有创意文字排版设计的长裤
50614401	1	特殊套装效果：装备3个时所有能力+1\n能力道具\n带有创意文字排版设计的鞋子
52126651	1	特殊套装效果：装备3个时所有能力+1\n由街头篮球休闲兜帽衫，长裤，鞋子组成的一套特殊套装\n兜帽衫/长裤/鞋子是能力道具
50312751	1	能力道具\n看我骑着熊到处跑！
80211511	1	能力道具\n嘻哈休闲套装
50115881	1	选择1个能力值+2\n银色古风长发
2712663	1	选择1个能力值+1\n可爱兔兔背包
50313401	1	特殊套装效果：所有能力+2\n赋予圣兽之力的盔甲，从激烈的战斗中有效保护穿戴者\n能力道具
51414031	1	选择2个能力值+1\n蕴含圣兽强大能量的光环
51414041	1	选择2个能力值+1\n蕴含圣兽神秘力量的光环
51511341	1	选择1个能力值+3\n受到圣兽庇护的黑色鲤鱼
51511351	1	选择1个能力值+3\n受到圣兽庇护的白色鲤鱼
52126661	1	能力道具\n由小鲨鱼上衣，下衣，鞋子组成的一套服装
51414011	1	选择1个能力值+1\n蓝色翅膀形状的气球
51311571	1	选择1个能力值+2\n戴上这个手套如有熊的力量
51211701	1	选择1个能力值+1\n个性涂鸦的绷带
50414861	1	能力道具\n可爱的小鲨鱼上衣
50513321	1	能力道具\n可爱的小鲨鱼下衣
50614421	1	能力道具\n可爱的小鲨鱼鞋子
50911831	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%		
50414821	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具		
50513281	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具		
50614351	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具		
51111281	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%
51612501	1	选择2个能力值+1\n很可爱的白毛猴子
51413981	1	选择2个能力值+1\n非常肥美的螃蟹
50911841	1	选择1个能力值+2\n街头篮球特别版太阳镜
51612531	1	选择1个能力值+2\n天使还是恶魔？善与恶兼具的皇冠
51414021	1	选择1个能力值+2\n被染成粉红色的大天使翅膀
50313391	1	能力道具\n散发着古典美的暗黑九尾灵狐服装
51511331	1	选择2个能力值+1\n轻轻摇晃的暗黑九尾灵狐尾巴
50118151	1	选择2个能力值+1\n魅惑灵魂的暗黑九尾灵狐耳朵
50313381	1	特殊套装效果：所有能力+1\n能力道具\n凹凸的格子纹路是此服装的特点
50118141	1	选择1个能力值+3\n看起来像入口即化的棉花糖
50118171	1	选择1个能力值+2\n帅气飘逸的银色头发
50118161	1	选择1个能力值+2\n让我们画点涂鸦吧！
50414871	1	能力道具\n带有兔子图案的荧光篮球上衣
50513331	1	能力道具\n带有兔子图案的荧光篮球下衣
51211711	1	选择2个能力值+1\n粉色的线条纹路是亮点
51111291	1	选择2个能力值+1\n感受到一丝贵族的气息
50911851	1	选择1个能力值+3\n戴上太阳镜向着终点冲刺
51612541	1	选择1个能力值+2\n感觉酷酷的小雪人
50614431	1	商城鞋子能力值\n在球场上自由飞奔吧！\n（该道具可在账号内进行转移。\n每天限转移1次，0点重置转移次数。）
50118181	1	选择1个能力值+2\n犹如燃烧的火焰般的发型
51612551	1	选择2个能力值+2\n带有鲜花祝福的光环
51511371	1	选择1个能力值+3\n阴森恐怖的鬼面火焰
51612331	1	选择2个能力值+2\n到处都充满爱心！
51612341	1	选择2个能力值+2\n夜晚，天空，还有流星
50118201	1	选择1个能力值+1\n戴上发带比谁都时尚！
50118191	1	充满魅力的传统发型
50313411	1	能力道具\n夏季也能感觉凉爽的传统服装
51311581	1	选择1个能力值+2\n戴上此装饰即刻奔赴向往的爱情
50212731	1	能力道具\n深受运动爱好者欢迎的套装
50614441	1	能力道具\n深受运动爱好者欢迎的鞋子
51111301	1	选择1个能力值+1\n奢侈的皮草围巾
51511361	1	选择1个能力值+1\n我的眼睛跟樱桃喵喵一样漂亮
51414051	1	选择1个能力值+1\n用粗绳系住的蝴蝶结
51612561	1	选择1个能力值+3\n一蹦一跳，可爱的小僵尸
51414061	1	选择1个能力值+1\n背着飞盘GoGo~
2710281	1	选择1个能力值+1\n诅咒你..诅咒你…我的主人才是赢家! 
50312951	1	能力道具\n特殊套装\n装备2个时选择3个能力+1\n投篮成功率上升 + 2%\n盖帽成功率上升 + 2%\n未来科技服装
50911071	1	选择1个能力+2\n特殊套装\n装备2个时选择3个能力+1\n投篮成功率上升 + 2%\n盖帽成功率上升 + 2%\n未来科技面具
50313451	1	特殊套装效果：所有能力+2\n包含圣灵武者盔甲和圣兽假面发型和“圣兽降临”荣誉\n（其中圣灵武者盔甲是能力道具并且是特殊套装）
2811791	1	选择1个能力值+1\n奶妈疼你
2116241	2	选择2个能力值+1\n仔细数下有多少顶帽子··
2910575	1	选择2个能力值+1\n小倩的感觉，你懂的
2811981	1	选择1个能力值+3\n可爱表情 害羞熊猫抱枕
50413681	1	能力道具\n粉色小猫连帽衫
81110121	1	选择1个能力值+3\n囧猫臂部装饰
2712661	2	选择1个能力值+1\n可爱兔兔背包
50414951	1	能力道具 & 选择1个能力值+1\n装饰着奢华金色的比基尼上装
50513411	1	能力道具 & 选择1个能力值+1\n装饰着奢华金色的比基尼下装
50118351	1	选择1个能力值+2\n酷似漫画里那个打篮球的红发男
50118331	1	选择1个能力值+3\n菜鸟们来呀~
50614571	1	能力道具 & 选择1个能力值+1\n简约黑白真皮灌篮鞋
50911971	1	选择2个能力值+1\n配有2种颜色镜片的太阳镜
51414201	1	选择2个能力值+1\n横滨巧克力甜心队的核心球员米卡登场！
50118341	1	选择1个能力值+1\n玫瑰花很香，但请注意有刺！
50212521	1	能力道具 & 选择1个能力值+1\n运动时也要秀出时尚感
50414941	1	特殊套装效果：所有能力+1\n我是要成为XX王的男人！
50513401	1	特殊套装效果：所有能力+1\n我是要成为XX王的男人！
50614561	1	特殊套装效果：所有能力+1\n我是要成为XX王的男人！
52126961	1	特殊套装效果：所有能力+1\n由冒险王上衣，下衣，拖鞋组成的一套特殊套装\n (上衣/下衣/鞋子是能力道具)
50118221	1	选择1个能力值+1\n缤纷海洋发型
50118211	1	选择1个能力值+1\n缤纷海洋发型
50118241	1	选择1个能力值+1\n缤纷海洋发型
50118231	1	选择1个能力值+1\n缤纷海洋发型
50118261	1	选择1个能力值+1\n缤纷海洋发型
50118251	1	选择1个能力值+1\n缤纷海洋发型
51414101	1	选择1个能力值+2\n白羽扇
51414091	1	选择1个能力值+2\n白羽扇
51414121	1	选择1个能力值+2\n黑羽扇
51414111	1	选择1个能力值+2\n黑羽扇
51414141	1	选择1个能力值+2\n金羽扇
51414131	1	选择1个能力值+2\n金羽扇
51612591	1	选择1个能力值+2\n月兔之梦
51612581	1	选择1个能力值+2\n月兔之梦
51612611	1	选择1个能力值+2\n月兔之梦
51612601	1	选择1个能力值+2\n月兔之梦
51612631	1	选择1个能力值+2\n月兔之梦
51612621	1	选择1个能力值+2\n月兔之梦
50911901	1	选择1个能力值+2\n时尚链条眼镜
50911891	1	选择1个能力值+2\n时尚链条眼镜
50911921	1	选择1个能力值+2\n时尚链条眼镜
50911911	1	选择1个能力值+2\n时尚链条眼镜
50911941	1	选择1个能力值+2\n时尚链条眼镜
50911931	1	选择1个能力值+2\n时尚链条眼镜
51414361	1	选择1个能力值+2\n仙女降临
51414351	1	选择1个能力值+2\n仙女降临
51414381	1	选择1个能力值+2\n仙女降临
51414371	1	选择1个能力值+2\n仙女降临
51414401	1	选择1个能力值+2\n仙女降临
51414391	1	选择1个能力值+2\n仙女降临
50118221	2	选择1个能力值+2\n缤纷海洋发型
50118211	2	选择1个能力值+2\n缤纷海洋发型
50118241	2	选择1个能力值+2\n缤纷海洋发型
50118231	2	选择1个能力值+2\n缤纷海洋发型
50118261	2	选择1个能力值+2\n缤纷海洋发型
50118251	2	选择1个能力值+2\n缤纷海洋发型
51414101	2	选择2个能力值+1\n白羽扇
51414091	2	选择2个能力值+1\n白羽扇
51414121	2	选择2个能力值+1\n黑羽扇
51414111	2	选择2个能力值+1\n黑羽扇
51414141	2	选择2个能力值+1\n金羽扇
51414131	2	选择2个能力值+1\n金羽扇
51612591	2	选择2个能力值+1\n月兔之梦
51612581	2	选择2个能力值+1\n月兔之梦
51612611	2	选择2个能力值+1\n月兔之梦
51612601	2	选择2个能力值+1\n月兔之梦
51612631	2	选择2个能力值+1\n月兔之梦
51612621	2	选择2个能力值+1\n月兔之梦
50911901	2	选择2个能力值+1\n时尚链条眼镜
50911891	2	选择2个能力值+1\n时尚链条眼镜
50911921	2	选择2个能力值+1\n时尚链条眼镜
50911911	2	选择2个能力值+1\n时尚链条眼镜
50911941	2	选择2个能力值+1\n时尚链条眼镜
50911931	2	选择2个能力值+1\n时尚链条眼镜
51414361	2	选择2个能力值+1\n仙女降临
51414351	2	选择2个能力值+1\n仙女降临
51414381	2	选择2个能力值+1\n仙女降临
51414371	2	选择2个能力值+1\n仙女降临
51414401	2	选择2个能力值+1\n仙女降临
51414391	2	选择2个能力值+1\n仙女降临
50118221	3	选择1个能力值+3\n缤纷海洋发型
50118211	3	选择1个能力值+3\n缤纷海洋发型
50118241	3	选择1个能力值+3\n缤纷海洋发型
50118231	3	选择1个能力值+3\n缤纷海洋发型
50118261	3	选择1个能力值+3\n缤纷海洋发型
50118251	3	选择1个能力值+3\n缤纷海洋发型
51414101	3	选择2个能力值+2\n白羽扇
51414091	3	选择2个能力值+2\n白羽扇
51414121	3	选择2个能力值+2\n黑羽扇
51414111	3	选择2个能力值+2\n黑羽扇
51414141	3	选择2个能力值+2\n金羽扇
51414131	3	选择2个能力值+2\n金羽扇
51612591	3	选择2个能力值+2\n月兔之梦
51612581	3	选择2个能力值+2\n月兔之梦
51612611	3	选择2个能力值+2\n月兔之梦
51612601	3	选择2个能力值+2\n月兔之梦
51612631	3	选择2个能力值+2\n月兔之梦
51612621	3	选择2个能力值+2\n月兔之梦
50911901	3	选择2个能力值+2\n时尚链条眼镜
50911891	3	选择2个能力值+2\n时尚链条眼镜
50911921	3	选择2个能力值+2\n时尚链条眼镜
50911911	3	选择2个能力值+2\n时尚链条眼镜
50911941	3	选择2个能力值+2\n时尚链条眼镜
50911931	3	选择2个能力值+2\n时尚链条眼镜
51414361	3	选择2个能力值+2\n仙女降临
51414351	3	选择2个能力值+2\n仙女降临
51414381	3	选择2个能力值+2\n仙女降临
51414371	3	选择2个能力值+2\n仙女降临
51414401	3	选择2个能力值+2\n仙女降临
51414391	3	选择2个能力值+2\n仙女降临
51414101	4	选择3个能力值+1\n白羽扇
51414091	4	选择3个能力值+1\n白羽扇
51414121	4	选择3个能力值+1\n黑羽扇
51414111	4	选择3个能力值+1\n黑羽扇
51414141	4	选择3个能力值+1\n金羽扇
51414131	4	选择3个能力值+1\n金羽扇
51612591	4	选择3个能力值+1\n月兔之梦
51612581	4	选择3个能力值+1\n月兔之梦
51612611	4	选择3个能力值+1\n月兔之梦
51612601	4	选择3个能力值+1\n月兔之梦
51612631	4	选择3个能力值+1\n月兔之梦
51612621	4	选择3个能力值+1\n月兔之梦
50911901	4	选择3个能力值+1\n时尚链条眼镜
50911891	4	选择3个能力值+1\n时尚链条眼镜
50911921	4	选择3个能力值+1\n时尚链条眼镜
50911911	4	选择3个能力值+1\n时尚链条眼镜
50911941	4	选择3个能力值+1\n时尚链条眼镜
50911931	4	选择3个能力值+1\n时尚链条眼镜
51414361	4	选择3个能力值+1\n仙女降临
51414351	4	选择3个能力值+1\n仙女降临
51414381	4	选择3个能力值+1\n仙女降临
51414371	4	选择3个能力值+1\n仙女降临
51414401	4	选择3个能力值+1\n仙女降临
51414391	4	选择3个能力值+1\n仙女降临
81110461	1	选择1个能力值+1\n看不出到底是老虎宝宝还是可爱的小猫咪
51412721	1	选择2个能力值+2\n粉色星辰
50312951	2	能力道具\n未来科技服装
50211732	1	能力道具\n韩版运动套装
81610241	1	选择2个能力值+1\n爱心热气球
50910781	2	选择1个能力值+2\n粉红爱心眼
80110433	1	选择1个能力值+3\nJely时尚运动帽
51612651	1	选择1个能力值+2\n拉面太好吃了~！
51612651	2	选择1个能力值+1\n拉面太好吃了~！
50414891	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具 
50513351	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
50614461	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%\n能力道具
51414081	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100% 
50911881	1	特殊套装\n装备5件套时选择3个能力值+1\n投篮&盖帽成功率+2%\n胜利时积分+100%
51211721	1	选择2个能力值+1\n 不喜欢彩绘？就来贴个彩绘贴吧！
51111311	1	选择2个能力值+1\n好讨厌的感觉！
50414921	1	能力道具\n选秀节目中常见的服装上衣
50513381	1	能力道具\n选秀节目中常见的服装下衣
50614491	1	能力道具\n白色让人显得干净整洁
51612641	1	选择2个能力值+2\n非常可爱的仓鼠
51111381	1	选择2个能力值+1\n在怀里跟你撒娇卖萌的小狗
51414161	1	选择2个能力值+1\n能带来好运的鲤鱼旗
50911951	1	选择1个能力值+2\n网络上很流行的像素眼镜
50118271	1	选择1个能力值+3\n高贵帅气迷人的发型
50212741	1	商城道具能力&额外选择1个能力+1\n穿上这件衣服可以跟奶牛成为好朋友
51414151	1	选择1个能力值+2\n瓶子里装的是不含乳糖的牛奶哦~
